        0.0000  -1.499293   0.302448  -1.196846 
       30.0000  -1.497699   0.299325  -1.198374 
       60.0000  -1.498092   0.298875  -1.199217 
       90.0000  -1.499143   0.301650  -1.197493 
      120.0000  -1.498583   0.300176  -1.198407 
      150.0000  -1.500293   0.301098  -1.199196 
      180.0000  -1.498921   0.300784  -1.198137 
      210.0000  -1.498277   0.301002  -1.197275 
      240.0000  -1.496956   0.301302  -1.195653 
      270.0000  -1.499935   0.300803  -1.199131 
      300.0000  -1.500717   0.300879  -1.199837 
      330.0000  -1.497950   0.299383  -1.198567 
      360.0000  -1.500132   0.300966  -1.199166 
      390.0000  -1.499788   0.301553  -1.198234 
      420.0000  -1.501310   0.301758  -1.199551 
      450.0000  -1.499342   0.302437  -1.196905 
      480.0000  -1.499820   0.300510  -1.199310 
      510.0000  -1.497720   0.298411  -1.199310 
      540.0000  -1.500857   0.300483  -1.200374 
      570.0000  -1.497624   0.301186  -1.196438 
      600.0000  -1.497787   0.300485  -1.197302 
      630.0000  -1.497850   0.302107  -1.195743 
      660.0000  -1.497596   0.300308  -1.197288 
      690.0000  -1.498932   0.299273  -1.199658 
      720.0000  -1.498983   0.300809  -1.198175 
      750.0000  -1.499814   0.299488  -1.200326 
      780.0000  -1.500261   0.300033  -1.200228 
      810.0000  -1.500914   0.300374  -1.200540 
      840.0000  -1.496304   0.298947  -1.197357 
      870.0000  -1.498919   0.299597  -1.199322 
      900.0000  -1.497582   0.299245  -1.198337 
      930.0000  -1.498066   0.300133  -1.197932 
      960.0000  -1.498937   0.301910  -1.197027 
      990.0000  -1.499723   0.302374  -1.197349 
     1020.0000  -1.496290   0.300218  -1.196072 
     1050.0000  -1.499118   0.303021  -1.196097 
     1080.0000  -1.495505   0.299995  -1.195511 
     1110.0000  -1.497908   0.300824  -1.197084 
     1140.0000  -1.497560   0.301939  -1.195621 
     1170.0000  -1.497982   0.302746  -1.195236 
     1200.0000  -1.497763   0.302190  -1.195574 
     1230.0000  -1.498019   0.299828  -1.198191 
     1260.0000  -1.498112   0.302186  -1.195925 
     1290.0000  -1.496495   0.300035  -1.196460 
     1320.0000  -1.499454   0.300496  -1.198958 
     1350.0000  -1.498368   0.298368  -1.200000 
     1380.0000  -1.498356   0.298890  -1.199467 
     1410.0000  -1.500478   0.299312  -1.201166 
     1440.0000  -1.498765   0.298700  -1.200065 
     1470.0000  -1.498906   0.297966  -1.200940 
     1500.0000  -1.500386   0.298111  -1.202275 
     1530.0000  -1.501140   0.298722  -1.202418 
     1560.0000  -1.498904   0.299549  -1.199355 
     1590.0000  -1.500453   0.301946  -1.198507 
     1620.0000  -1.502370   0.300228  -1.202141 
     1650.0000  -1.501053   0.299106  -1.201946 
     1680.0000  -1.498942   0.300714  -1.198228 
     1710.0000  -1.498976   0.301260  -1.197716 
     1740.0000  -1.498608   0.301745  -1.196863 
     1770.0000  -1.497716   0.299382  -1.198334 
     1800.0000  -1.500861   0.301583  -1.199279 
     1830.0000  -1.499495   0.301646  -1.197849 
     1860.0000  -1.496891   0.299897  -1.196993 
     1890.0000  -1.500063   0.301308  -1.198755 
     1920.0000  -1.501493   0.299871  -1.201622 
     1950.0000  -1.501658   0.299356  -1.202302 
     1980.0000  -1.498974   0.301459  -1.197515 
     2010.0000  -1.498597   0.301284  -1.197313 
     2040.0000  -1.496970   0.302576  -1.194394 
     2070.0000  -1.495920   0.300157  -1.195763 
     2100.0000  -1.498961   0.302758  -1.196203 
     2130.0000  -1.500637   0.302042  -1.198595 
     2160.0000  -1.499476   0.301089  -1.198387 
     2190.0000  -1.501369   0.300840  -1.200529 
     2220.0000  -1.500468   0.300208  -1.200259 
     2250.0000  -1.500912   0.297448  -1.203464 
     2280.0000  -1.499019   0.297717  -1.201303 
     2310.0000  -1.499774   0.298556  -1.201218 
     2340.0000  -1.500573   0.300822  -1.199751 
     2370.0000  -1.499311   0.301809  -1.197502 
     2400.0000  -1.497906   0.299714  -1.198192 
     2430.0000  -1.499767   0.299889  -1.199878 
     2460.0000  -1.501888   0.300371  -1.201517 
     2490.0000  -1.498378   0.301361  -1.197018 
     2520.0000  -1.496352   0.298812  -1.197540 
     2550.0000  -1.499256   0.301370  -1.197886 
     2580.0000  -1.498754   0.299373  -1.199381 
     2610.0000  -1.500174   0.301124  -1.199051 
     2640.0000  -1.499896   0.301582  -1.198315 
     2670.0000  -1.498680   0.298147  -1.200533 
     2700.0000  -1.500912   0.298803  -1.202109 
     2730.0000  -1.499080   0.301144  -1.197936 
     2760.0000  -1.497393   0.301983  -1.195410 
     2790.0000  -1.496648   0.299585  -1.197063 
     2820.0000  -1.495782   0.299259  -1.196523 
     2850.0000  -1.497106   0.300644  -1.196462 
     2880.0000  -1.499638   0.300874  -1.198763 
     2910.0000  -1.499288   0.298734  -1.200554 
     2940.0000  -1.498518   0.300782  -1.197736 
     2970.0000  -1.500129   0.299824  -1.200304 
     3000.0000  -1.499341   0.299179  -1.200162 
     3030.0000  -1.501135   0.299913  -1.201223 
     3060.0000  -1.499717   0.300085  -1.199633 
     3090.0000  -1.497926   0.298719  -1.199207 
     3120.0000  -1.500179   0.300219  -1.199960 
     3150.0000  -1.499687   0.301941  -1.197746 
     3180.0000  -1.498519   0.299864  -1.198655 
     3210.0000  -1.500264   0.301637  -1.198627 
     3240.0000  -1.496369   0.299060  -1.197309 
     3270.0000  -1.500050   0.300624  -1.199427 
     3300.0000  -1.499095   0.300175  -1.198921 
     3330.0000  -1.498894   0.301419  -1.197475 
     3360.0000  -1.500145   0.301401  -1.198744 
     3390.0000  -1.500211   0.299591  -1.200620 
     3420.0000  -1.498916   0.298852  -1.200064 
     3450.0000  -1.498393   0.301530  -1.196863 
     3480.0000  -1.497181   0.301869  -1.195312 
     3510.0000  -1.498100   0.301636  -1.196464 
     3540.0000  -1.499257   0.301272  -1.197985 
     3570.0000  -1.499764   0.301344  -1.198420 
     3600.0000  -1.498597   0.303008  -1.195589 
     3630.0000  -1.497857   0.301059  -1.196798 
     3660.0000  -1.499840   0.300662  -1.199178 
     3690.0000  -1.498753   0.298041  -1.200712 
     3720.0000  -1.500915   0.300939  -1.199976 
     3750.0000  -1.500794   0.300377  -1.200417 
     3780.0000  -1.498412   0.299478  -1.198934 
     3810.0000  -1.500332   0.302250  -1.198082 
     3840.0000  -1.499640   0.299732  -1.199907 
     3870.0000  -1.499637   0.300962  -1.198675 
     3900.0000  -1.497825   0.298444  -1.199381 
     3930.0000  -1.501311   0.300427  -1.200883 
     3960.0000  -1.501906   0.299995  -1.201910 
     3990.0000  -1.499847   0.300370  -1.199477 
     4020.0000  -1.500153   0.300538  -1.199615 
     4050.0000  -1.500338   0.299074  -1.201264 
     4080.0000  -1.499253   0.298697  -1.200556 
     4110.0000  -1.500060   0.302881  -1.197179 
     4140.0000  -1.498209   0.302928  -1.195281 
     4170.0000  -1.497595   0.301072  -1.196522 
     4200.0000  -1.501231   0.302962  -1.198268 
     4230.0000  -1.497950   0.300547  -1.197403 
     4260.0000  -1.498551   0.302705  -1.195846 
     4290.0000  -1.497194   0.300461  -1.196733 
     4320.0000  -1.499396   0.302610  -1.196786 
     4350.0000  -1.497239   0.300367  -1.196872 
     4380.0000  -1.497808   0.298757  -1.199051 
     4410.0000  -1.497302   0.298688  -1.198614 
     4440.0000  -1.497667   0.300890  -1.196778 
     4470.0000  -1.501062   0.301354  -1.199708 
     4500.0000  -1.498783   0.301109  -1.197675 
     4530.0000  -1.497596   0.300945  -1.196651 
     4560.0000  -1.499221   0.301020  -1.198201 
     4590.0000  -1.500373   0.300348  -1.200024 
     4620.0000  -1.496429   0.299687  -1.196742 
     4650.0000  -1.501070   0.301766  -1.199305 
     4680.0000  -1.500234   0.299020  -1.201214 
     4710.0000  -1.498713   0.298394  -1.200319 
     4740.0000  -1.497363   0.301081  -1.196282 
