        0.0000  -0.302739   0.301319  -0.001421 
        0.1000  -1.663527   0.301319  -1.362208 
        0.2000  -1.704003   0.301319  -1.402684 
        0.3000  -1.737312   0.301319  -1.435993 
        0.4000  -1.765262   0.301319  -1.463943 
        0.5000  -1.786471   0.301319  -1.485153 
        0.6000  -1.800324   0.301319  -1.499005 
        0.7000  -1.814416   0.301319  -1.513097 
        0.8000  -1.818552   0.301319  -1.517234 
        0.9000  -1.826341   0.301319  -1.525023 
        1.0000  -1.829508   0.301319  -1.528189 
        1.1000  -1.830794   0.301319  -1.529475 
        1.2000  -1.832319   0.301319  -1.531000 
        1.3000  -1.833167   0.301319  -1.531848 
        1.4000  -1.834370   0.301319  -1.533051 
        1.5000  -1.834699   0.301319  -1.533381 
        1.6000  -1.833787   0.301319  -1.532469 
        1.7000  -1.833735   0.301319  -1.532416 
        1.8000  -1.835655   0.301319  -1.534336 
        1.9000  -1.836893   0.301319  -1.535575 
        2.0000  -1.836886   0.301319  -1.535568 
        2.1000  -1.837541   0.301319  -1.536222 
        2.2000  -1.837764   0.301319  -1.536445 
        2.3000  -1.837433   0.301319  -1.536114 
        2.4000  -1.834997   0.301319  -1.533678 
        2.5000  -1.838684   0.301319  -1.537365 
        2.6000  -1.836334   0.301319  -1.535015 
        2.7000  -1.831750   0.301319  -1.530431 
        2.8000  -1.838421   0.301319  -1.537102 
        2.9000  -1.839720   0.301319  -1.538401 
        3.0000  -1.837265   0.301319  -1.535946 
        3.1000  -1.838294   0.301319  -1.536975 
        3.2000  -1.837812   0.301319  -1.536493 
        3.3000  -1.837223   0.301319  -1.535904 
        3.4000  -1.840807   0.301319  -1.539488 
        3.5000  -1.840474   0.301319  -1.539155 
        3.6000  -1.840913   0.301319  -1.539594 
        3.7000  -1.840729   0.301319  -1.539410 
        3.8000  -1.841132   0.301319  -1.539813 
        3.9000  -1.841528   0.301319  -1.540209 
        4.0000  -1.841664   0.301319  -1.540345 
        4.1000  -1.841763   0.301319  -1.540444 
        4.2000  -1.841607   0.301319  -1.540288 
        4.3000  -1.841755   0.301319  -1.540436 
        4.4000  -1.841624   0.301319  -1.540305 
        4.5000  -1.841956   0.301319  -1.540637 
        4.6000  -1.841998   0.301319  -1.540680 
        4.7000  -1.841912   0.301319  -1.540593 
        4.8000  -1.842226   0.301319  -1.540907 
        4.9000  -1.842362   0.301319  -1.541043 
        5.0000  -1.842362   0.301319  -1.541044 
        5.1000  -1.842179   0.301319  -1.540860 
        5.2000  -1.842295   0.301319  -1.540977 
        5.3000  -1.842446   0.301319  -1.541127 
        5.4000  -1.842703   0.301319  -1.541384 
        5.5000  -1.842361   0.301319  -1.541043 
        5.6000  -1.836436   0.301319  -1.535117 
        5.7000  -1.840744   0.301319  -1.539425 
        5.8000  -1.838495   0.301319  -1.537176 
        5.9000  -1.838913   0.301319  -1.537594 
        6.0000  -1.840729   0.301319  -1.539410 
        6.1000  -1.841924   0.301319  -1.540605 
        6.2000  -1.839611   0.301319  -1.538293 
        6.3000  -1.841552   0.301319  -1.540233 
        6.4000  -1.843281   0.301319  -1.541963 
        6.5000  -1.842840   0.301319  -1.541521 
        6.6000  -1.843086   0.301319  -1.541767 
        6.7000  -1.842976   0.301319  -1.541657 
        6.8000  -1.842959   0.301319  -1.541641 
        6.9000  -1.843020   0.301319  -1.541702 
        7.0000  -1.843238   0.301319  -1.541920 
        7.1000  -1.843330   0.301319  -1.542011 
        7.2000  -1.843472   0.301319  -1.542153 
        7.3000  -1.843213   0.301319  -1.541894 
        7.4000  -1.843213   0.301319  -1.541894 
        7.5000  -1.843350   0.301319  -1.542031 
        7.6000  -1.843173   0.301319  -1.541854 
        7.7000  -1.843435   0.301319  -1.542116 
        7.8000  -1.843291   0.301319  -1.541972 
        7.9000  -1.843765   0.301319  -1.542446 
        8.0000  -1.843798   0.301319  -1.542479 
        8.1000  -1.843506   0.301319  -1.542187 
        8.2000  -1.843818   0.301319  -1.542499 
        8.3000  -1.843467   0.301319  -1.542148 
        8.4000  -1.843450   0.301319  -1.542131 
        8.5000  -1.843527   0.301319  -1.542208 
        8.6000  -1.843475   0.301319  -1.542156 
        8.7000  -1.843564   0.301319  -1.542246 
        8.8000  -1.843671   0.301319  -1.542352 
        8.9000  -1.843547   0.301319  -1.542228 
        9.0000  -1.843620   0.301319  -1.542301 
        9.1000  -1.843594   0.301319  -1.542275 
        9.2000  -1.843846   0.301319  -1.542527 
        9.3000  -1.843686   0.301319  -1.542367 
        9.4000  -1.843673   0.301319  -1.542354 
        9.5000  -1.843792   0.301319  -1.542474 
        9.6000  -1.843700   0.301319  -1.542381 
        9.7000  -1.843759   0.301319  -1.542440 
        9.8000  -1.843835   0.301319  -1.542516 
        9.9000  -1.843803   0.301319  -1.542484 
       10.0000  -1.843950   0.301319  -1.542631 
       10.1000  -1.843820   0.301319  -1.542501 
       10.2000  -1.843960   0.301319  -1.542641 
       10.3000  -1.843954   0.301319  -1.542635 
       10.4000  -1.843944   0.301319  -1.542625 
       10.5000  -1.843933   0.301319  -1.542614 
       10.6000  -1.843919   0.301319  -1.542600 
       10.7000  -1.843940   0.301319  -1.542621 
       10.8000  -1.844069   0.301319  -1.542750 
       10.9000  -1.843943   0.301319  -1.542625 
       11.0000  -1.844004   0.301319  -1.542685 
       11.1000  -1.843981   0.301319  -1.542662 
       11.2000  -1.844014   0.301319  -1.542695 
       11.3000  -1.844075   0.301319  -1.542756 
       11.4000  -1.844070   0.301319  -1.542752 
       11.5000  -1.844053   0.301319  -1.542734 
       11.6000  -1.844065   0.301319  -1.542746 
       11.7000  -1.844029   0.301319  -1.542710 
       11.8000  -1.844035   0.301319  -1.542716 
       11.9000  -1.844238   0.301319  -1.542920 
       12.0000  -1.844235   0.301319  -1.542916 
       12.1000  -1.844243   0.301319  -1.542924 
       12.2000  -1.844165   0.301319  -1.542846 
       12.3000  -1.844202   0.301319  -1.542883 
       12.4000  -1.844112   0.301319  -1.542793 
       12.5000  -1.844326   0.301319  -1.543007 
       12.6000  -1.844283   0.301319  -1.542964 
       12.7000  -1.844214   0.301319  -1.542895 
       12.8000  -1.844189   0.301319  -1.542871 
       12.9000  -1.844166   0.301319  -1.542847 
       13.0000  -1.844368   0.301319  -1.543049 
       13.1000  -1.844329   0.301319  -1.543010 
       13.2000  -1.844259   0.301319  -1.542940 
       13.3000  -1.844252   0.301319  -1.542933 
       13.4000  -1.844219   0.301319  -1.542900 
       13.5000  -1.844246   0.301319  -1.542927 
       13.6000  -1.844370   0.301319  -1.543051 
       13.7000  -1.844329   0.301319  -1.543011 
       13.8000  -1.844405   0.301319  -1.543086 
       13.9000  -1.844341   0.301319  -1.543022 
       14.0000  -1.844296   0.301319  -1.542977 
       14.1000  -1.844321   0.301319  -1.543003 
       14.2000  -1.844339   0.301319  -1.543021 
       14.3000  -1.844404   0.301319  -1.543085 
       14.4000  -1.844295   0.301319  -1.542976 
       14.5000  -1.844344   0.301319  -1.543025 
       14.6000  -1.844305   0.301319  -1.542987 
       14.7000  -1.844479   0.301319  -1.543160 
       14.8000  -1.844392   0.301319  -1.543073 
       14.9000  -1.844363   0.301319  -1.543044 
       15.0000  -1.844516   0.301319  -1.543197 
       15.1000  -1.844417   0.301319  -1.543099 
       15.2000  -1.844509   0.301319  -1.543190 
       15.3000  -1.844476   0.301319  -1.543157 
       15.4000  -1.844483   0.301319  -1.543164 
       15.5000  -1.844413   0.301319  -1.543094 
       15.6000  -1.844478   0.301319  -1.543159 
       15.7000  -1.844427   0.301319  -1.543108 
       15.8000  -1.844382   0.301319  -1.543063 
       15.9000  -1.844484   0.301319  -1.543166 
       16.0000  -1.844454   0.301319  -1.543136 
       16.1000  -1.844421   0.301319  -1.543102 
       16.2000  -1.844482   0.301319  -1.543164 
       16.3000  -1.844517   0.301319  -1.543198 
       16.4000  -1.844476   0.301319  -1.543158 
       16.5000  -1.844647   0.301319  -1.543328 
       16.6000  -1.844622   0.301319  -1.543303 
       16.7000  -1.844598   0.301319  -1.543279 
       16.8000  -1.844499   0.301319  -1.543180 
       16.9000  -1.844464   0.301319  -1.543145 
       17.0000  -1.844504   0.301319  -1.543186 
       17.1000  -1.844499   0.301319  -1.543181 
       17.2000  -1.844573   0.301319  -1.543255 
       17.3000  -1.844533   0.301319  -1.543215 
       17.4000  -1.844506   0.301319  -1.543187 
       17.5000  -1.844460   0.301319  -1.543141 
       17.6000  -1.844502   0.301319  -1.543183 
       17.7000  -1.844570   0.301319  -1.543251 
       17.8000  -1.844557   0.301319  -1.543238 
       17.9000  -1.844506   0.301319  -1.543187 
       18.0000  -1.844569   0.301319  -1.543251 
       18.1000  -1.844562   0.301319  -1.543243 
       18.2000  -1.844625   0.301319  -1.543306 
       18.3000  -1.844567   0.301319  -1.543248 
       18.4000  -1.844552   0.301319  -1.543233 
       18.5000  -1.844526   0.301319  -1.543208 
       18.6000  -1.844741   0.301319  -1.543423 
       18.7000  -1.844707   0.301319  -1.543388 
       18.8000  -1.844685   0.301319  -1.543366 
       18.9000  -1.844611   0.301319  -1.543292 
       19.0000  -1.844583   0.301319  -1.543264 
       19.1000  -1.844544   0.301319  -1.543225 
       19.2000  -1.844595   0.301319  -1.543277 
       19.3000  -1.844587   0.301319  -1.543268 
       19.4000  -1.844599   0.301319  -1.543281 
       19.5000  -1.844673   0.301319  -1.543354 
       19.6000  -1.844631   0.301319  -1.543312 
       19.7000  -1.844607   0.301319  -1.543288 
       19.8000  -1.844581   0.301319  -1.543262 
       19.9000  -1.844570   0.301319  -1.543251 
       20.0000  -1.844584   0.301319  -1.543265 
       20.1000  -1.844556   0.301319  -1.543237 
       20.2000  -1.844721   0.301319  -1.543402 
       20.3000  -1.844694   0.301319  -1.543376 
       20.4000  -1.844672   0.301319  -1.543353 
       20.5000  -1.844644   0.301319  -1.543325 
       20.6000  -1.844690   0.301319  -1.543371 
       20.7000  -1.844667   0.301319  -1.543348 
       20.8000  -1.844638   0.301319  -1.543319 
       20.9000  -1.844685   0.301319  -1.543366 
       21.0000  -1.844676   0.301319  -1.543358 
       21.1000  -1.844652   0.301319  -1.543333 
       21.2000  -1.844675   0.301319  -1.543356 
       21.3000  -1.844654   0.301319  -1.543335 
       21.4000  -1.844630   0.301319  -1.543311 
       21.5000  -1.844768   0.301319  -1.543449 
       21.6000  -1.844737   0.301319  -1.543418 
       21.7000  -1.844715   0.301319  -1.543396 
       21.8000  -1.844690   0.301319  -1.543372 
       21.9000  -1.844663   0.301319  -1.543344 
       22.0000  -1.844638   0.301319  -1.543319 
       22.1000  -1.844781   0.301319  -1.543462 
       22.2000  -1.844759   0.301319  -1.543440 
       22.3000  -1.844738   0.301319  -1.543419 
       22.4000  -1.844705   0.301319  -1.543386 
       22.5000  -1.844646   0.301319  -1.543327 
       22.6000  -1.844767   0.301319  -1.543448 
       22.7000  -1.844742   0.301319  -1.543423 
       22.8000  -1.844727   0.301319  -1.543408 
       22.9000  -1.844709   0.301319  -1.543390 
       23.0000  -1.844732   0.301319  -1.543413 
       23.1000  -1.844698   0.301319  -1.543380 
       23.2000  -1.844675   0.301319  -1.543356 
       23.3000  -1.844737   0.301319  -1.543418 
       23.4000  -1.844719   0.301319  -1.543400 
       23.5000  -1.844703   0.301319  -1.543384 
       23.6000  -1.844677   0.301319  -1.543358 
       23.7000  -1.844702   0.301319  -1.543383 
       23.8000  -1.844677   0.301319  -1.543358 
       23.9000  -1.844738   0.301319  -1.543419 
       24.0000  -1.844745   0.301319  -1.543426 
       24.1000  -1.844721   0.301319  -1.543402 
       24.2000  -1.844696   0.301319  -1.543377 
       24.3000  -1.844672   0.301319  -1.543353 
       24.4000  -1.844840   0.301319  -1.543521 
       24.5000  -1.844801   0.301319  -1.543482 
       24.6000  -1.844780   0.301319  -1.543461 
       24.7000  -1.844759   0.301319  -1.543441 
       24.8000  -1.844739   0.301319  -1.543420 
       24.9000  -1.844717   0.301319  -1.543398 
       25.0000  -1.844750   0.301319  -1.543431 
       25.1000  -1.844732   0.301319  -1.543413 
       25.2000  -1.844709   0.301319  -1.543390 
       25.3000  -1.844700   0.301319  -1.543381 
       25.4000  -1.844824   0.301319  -1.543505 
       25.5000  -1.844804   0.301319  -1.543485 
       25.6000  -1.844782   0.301319  -1.543463 
       25.7000  -1.844761   0.301319  -1.543442 
       25.8000  -1.844740   0.301319  -1.543421 
       25.9000  -1.844753   0.301319  -1.543435 
       26.0000  -1.844727   0.301319  -1.543408 
       26.1000  -1.844791   0.301319  -1.543472 
       26.2000  -1.844765   0.301319  -1.543446 
       26.3000  -1.844743   0.301319  -1.543424 
       26.4000  -1.844775   0.301319  -1.543457 
       26.5000  -1.844751   0.301319  -1.543432 
       26.6000  -1.844730   0.301319  -1.543411 
       26.7000  -1.844802   0.301319  -1.543483 
       26.8000  -1.844786   0.301319  -1.543467 
       26.9000  -1.844761   0.301319  -1.543442 
       27.0000  -1.844739   0.301319  -1.543420 
       27.1000  -1.844749   0.301319  -1.543431 
       27.2000  -1.844753   0.301319  -1.543434 
       27.3000  -1.844800   0.301319  -1.543481 
       27.4000  -1.844778   0.301319  -1.543459 
       27.5000  -1.844768   0.301319  -1.543449 
       27.6000  -1.844760   0.301319  -1.543441 
       27.7000  -1.844776   0.301319  -1.543457 
       27.8000  -1.844796   0.301319  -1.543477 
       27.9000  -1.844774   0.301319  -1.543455 
       28.0000  -1.844822   0.301319  -1.543503 
       28.1000  -1.844802   0.301319  -1.543483 
       28.2000  -1.844769   0.301319  -1.543450 
       28.3000  -1.844748   0.301319  -1.543429 
       28.4000  -1.844899   0.301319  -1.543580 
       28.5000  -1.844877   0.301319  -1.543558 
       28.6000  -1.844857   0.301319  -1.543538 
       28.7000  -1.844837   0.301319  -1.543518 
       28.8000  -1.844806   0.301319  -1.543487 
       28.9000  -1.844784   0.301319  -1.543465 
       29.0000  -1.844808   0.301319  -1.543490 
       29.1000  -1.844832   0.301319  -1.543513 
       29.2000  -1.844796   0.301319  -1.543477 
       29.3000  -1.844806   0.301319  -1.543487 
       29.4000  -1.844831   0.301319  -1.543512 
       29.5000  -1.844807   0.301319  -1.543488 
       29.6000  -1.844784   0.301319  -1.543465 
       29.7000  -1.844869   0.301319  -1.543550 
       29.8000  -1.844845   0.301319  -1.543527 
       29.9000  -1.844823   0.301319  -1.543504 
       30.0000  -1.844785   0.301319  -1.543466 
